id,description,latitude,longitude,name,categories,prefecture,address
12983,,38.6962204,21.34995842,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΠΟΛΑΙΤΑΣ ΤΡΙΧΩΝΙΔΑΣ,60,42,ΝΕΑΠΟΛΗ
12984,,38.39247131,22.65487671,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΣΠΡΩΝ ΣΠΙΤΙΩΝ,60,8,ΠΡΑΞΙΤΕΛΟΥΣ
12985,,41.14479828,24.151577,19ο ΝΗΠΙΑΓΩΓΕΙΟ ΔΡΑΜΑΣ,60,2,ΠΕΡΣΕΦΟΝΗΣ
12986,,36.28873062,27.85599709,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΝΔΡΙΚΟΥ ΡΟΔΟΥ,60,18,ΜΑΝΔΡΙΚΟ ΡΟΔΟΥ
12987,,40.635746,22.96712112,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΓΙΟΥ ΠΑΥΛΟΥ,60,27,ΤΕΡΜΑ ΥΔΡΑΓ. ΕΥΑΓΓΕΛ.
12988,,40.19416428,21.95939255,ΝΗΠΙΑΓΩΓΕΙΟ ΚΡΑΝΙΔΙΩΝ ΚΟΖΑΝΗΣ,60,52,ΚΡΑΝΙΔΙΑ
12989,,39.63751602,22.40150833,37ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΑΡΙΣΑΣ,60,9,ΚΟΥΜΟΥΝΔΟΥΡΟΥ
12990,,39.34580612,26.32314873,ΝΗΠΙΑΓΩΓΕΙΟ ΚΛΕΙΟΥΣ,60,26,ΚΛΕΙΩ ΛΕΣΒΟΥ
12991,,39.06684875,26.57188034,ΝΗΠΙΑΓΩΓΕΙΟ ΤΑΞΙΑΡΧΩΝ,60,26,ΤΑΞΙΑΡΧΕΣ ΛΕΣΒΟΥ
12992,,39.16664124,25.93514442,ΝΗΠΙΑΓΩΓΕΙΟ ΕΡΕΣΟΥ,60,26,ΕΡΕΣΟΣ ΛΕΣΒΟΥ
12993,,39.92800903,25.26394653,ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΡΟΥΣ,60,26,ΒΑΡΟΣ ΛΗΜΝΟΣ
12994,,39.88134003,25.18168068,ΝΗΠΙΑΓΩΓΕΙΟ ΠΟΡΤΙΑΝΟΥ,60,26,ΠΟΡΤΙΑΝΟΥ ΛΗΜΝΟΣ
12995,,39.1078949,26.55537415,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΥΤΙΛΗΝΗΣ,60,26,ΤΕΡΜΑ ΥΑΚΙΝΘΟΥ ΜΥΤΙΛΗΝΗ
12996,,39.86856842,25.17511749,ΝΗΠΙΑΓΩΓΕΙΟ ΤΣΙΜΑΝΔΡΙΩΝ,60,26,ΤΣΙΜΑΝΔΡΙΑ ΛΗΜΝΟΣ
12997,,39.14803314,26.51464844,ΝΗΠΙΑΓΩΓΕΙΟ ΑΦΑΛΩΝΑ,60,26,ΑΦΑΛΩΝΑΣ ΛΕΣΒΟΣ
12998,,39.35905075,26.29596519,ΝΗΠΙΑΓΩΓΕΙΟ ΣΥΚΑΜΙΝΕΑΣ,60,26,ΣΥΚΑΜΙΝΕΑ ΛΕΣΒΟΥ
12999,,39.32611847,26.17784309,ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΤΡΑΣ,60,26,ΠΕΤΡΑ ΛΕΣΒΟΥ
13000,,38.68074417,20.69374847,ΝΗΠΙΑΓΩΓΕΙΟ ΒΛΥΧΟΥ,60,50,ΒΛΥΧΟΣ ΛΕΥΚΑΔΑΣ
13001,,38.75402069,20.71711922,ΝΗΠΙΑΓΩΓΕΙΟ ΝΙΚΙΑΝΑΣ ΛΕΥΚΑΔΑΣ,60,50,ΝΙΚΙΑΝΑ ΛΕΥΚΑΔΑΣ
13002,,37.9084816,22.13622475,4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΟΣ-ΑΓΙΟΥ ΒΛΑΣΙΟΥ,60,37,ΑΓΙΟΣ ΒΛΑΣΙΟΣ
13003,,39.38892365,22.99625778,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΟΡΤΑΡΙΑΣ-ΑΛΛΗΣ ΜΕΡΙΑΣ,60,37,ΑΛΛΗ ΜΕΡΙΑ
13004,,39.32529831,22.04829979,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΟΣ-ΑΝΩ ΛΕΧΩΝΙΩΝ,60,37,ΑΝΩ ΛΕΧΩΝΙΑ
13005,,39.22477722,23.21943283,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΓΑΛΑΣΤΗΣ,60,37,ΑΡΓΑΛΑΣΤΗ
13006,,39.33044434,23.03800774,"2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΡΤΕΜΙΔΟΣ-ΚΑΤΩ ΛΕΧΩΝΙΩΝ ""ΤΟΠΑΛΕΙΟ""",60,37,ΚΑΤΩ ΛΕΧΩΝΙΑ
13007,,39.1768837,23.24640656,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΗΠΙΑΔΟΣ-ΛΑΥΚΟΥ,60,37,ΛΑΥΚΟΣ
13008,,39.3272934,23.1537323,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΗΛΕΩΝ,60,37,ΜΗΛΙΕΣ
13009,,39.17233276,23.22640038,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΗΛΙΝΑΣ,60,37,ΜΗΛΙΝΑ
13010,,39.364151,23.18826866,4ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΟΥΡΕΣΙΟΥ-ΞΟΡΙΧΤΙΟΥ,60,37,ΞΟΥΡΙΧΤΙ-ΜΑΓΝΗΣΙΑΣ
13011,,39.19054794,23.28868484,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΗΠΙΑΔΟΣ-ΠΡΟΜΥΡΙΟΥ,60,37,ΠΡΟΜΥΡΙ
13012,,39.28498077,23.26045036,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΦΕΤΩΝ-ΣΥΚΗΣ,60,37,ΣΥΚΗ
13013,,39.09740829,23.07837105,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΤΡΙΚΕΡΙΟΥ,60,37,ΤΡΙΚΕΡΙ
13014,,39.40084076,23.1561203,"1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΜΟΥΡΕΣΙΟΥ ΤΣΑΓΚΑΡΑΔΑΣ ""ΝΑΝΟΠΟΥΛΕΙΟ""",60,37,ΤΣΑΓΚΑΡΑΔΑ
13015,,39.11653137,23.72032547,"1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΚΟΠΕΛΟΥ ""ΠΕΠΑΡΗΘΕΙΟ""",60,37,ΣΚΟΠΕΛΟΣ-ΜΑΓΝΗΣΙΑΣ
13016,,39.11652756,23.72031975,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΟΠΕΛΟΥ,60,37,ΣΚΟΠΕΛΟΣ
13017,,39.1525383,23.86483383,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΑΛΟΝΝΗΣΟΥ,60,37,ΑΛΟΝΝΗΣΟΣ
13018,,39.17527008,23.61405563,3ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΟΠΕΛΟΥ-ΓΛΩΣΣΑΣ,60,37,ΓΛΩΣΣΑ-ΣΚΟΠΕΛΟΥ
13019,,39.17527008,23.61416054,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΚΟΠΕΛΟΥ-ΓΛΩΣΣΑΣ,60,37,ΓΛΩΣΣΑ ΣΚΟΠΕΛΟΥ
13020,,39.13796616,23.6434021,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΣΚΟΠΕΛΟΥ-ΚΛΗΜΑΤΟΣ,60,37,ΝΕΟ ΚΛΗΜΑ ΣΚΟΠΕΛΟΥ
13021,,39.16350937,23.48317337,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΣΚΙΑΘΟΥ,60,37,ΣΚΙΑΘΟΣ
13022,,39.36154556,22.94605064,11ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΛΟΥ,60,37,ΡΟΖΟΥ
13023,,39.36249924,22.94924164,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΒΟΛΟΥ,60,37,ΚΟΥΤΑΡΕΛΙΑ
13024,,39.36693192,22.94317627,13ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΛΟΥ,60,37,ΠΑΓΑΣΩΝ-ΑΝΑΛΗΨΕΩΣ
13025,,39.57095337,22.91275215,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΕΡΑΜΙΔΙΟΥ,60,37,ΚΕΡΑΜΙΔΙ
13026,,37.06211472,22.09910965,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΕΪΚΩΝ,60,32,ΛΕΪΚΑ
13027,,36.80954742,21.91861916,ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΡΟΚΟΠΕΙΟΥ,60,32,ΧΑΡΑΚΟΠΙΟ
13862,,39.61193466,21.74521828,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΡΑΞΗΣ,60,16,ΡΑΞΑ
13028,,40.6894455,21.62267303,ΝΗΠΙΑΓΩΓΕΙΟ ΞΙΝΟΥ ΝΕΡΟΥ,60,23,ΞΙΝΟ ΝΕΡΟ
13029,,37.96408463,23.63930893,14ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΙΚΑΙΑΣ,60,51,ΗΛΙΟΥΠΟΛΕΩΣ ΚΑΙ ΚΙΛΙΚΙΑΣ
13030,,37.96751785,23.56567383,4ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΑΜΑΤΟΣ,60,51,ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ
13031,,37.93339539,23.70135117,9ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΛ. ΦΑΛΗΡΟΥ,60,51,ΟΡΦΕΩΣ
13032,,37.99275208,22.54100418,ΝΗΠΙΑΓΩΓΕΙΟ ΠΑΝΑΡΙΤΙΟΥ,60,40,ΠΑΝΑΡΙΤΙ
13033,,38.32161713,23.31888008,1ο ΓΥΜΝΑΣΙΟ ΘΗΒΑΣ,52,8,ΑΓΙΑΣ ΤΡΙΑΔΟΣ
13034,,37.79069901,20.89717674,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΖΑΚΥΝΘΟΥ,48,4,Φιλικών
13035,,39.6744957,20.8401413,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΙΩΑΝΝΙΝΩΝ,48,17,Διοικητήριο
13036,,40.93650055,24.40947723,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΒΑΛΑΣ,48,13,Εθν. Αντίστασης
13037,,39.3632164,21.92284012,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΡΔΙΤΣΑΣ,48,33,Διάκου
13038,,40.51921844,21.26817322,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΑΣΤΟΡΙΑΣ,48,41,Διοικητήριο
13039,,39.61930084,19.91958427,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΕΡΚΥΡΑΣ,48,38,Πλ. Ιωάν. Πολυλά
13040,,38.1184845,20.50266075,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΕΦΑΛΛΗΝΙΑΣ,48,47,Μαζαράκη
13041,,40.99385834,22.87469673,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΙΛΚΙΣ,48,14,Πόντου
13042,,40.30102921,21.78596306,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΚΟΖΑΝΗΣ,48,52,Διοικητήριο
13043,,38.83358765,20.70735359,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΛΕΥΚΑΔΑΣ,48,50,Καραβέλα
13044,,39.37119675,22.93955994,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ ΜΑΓΝΗΣΙΑΣ,48,37,Συγκρότημα Μουρτζούκου
13045,,35.14395905,25.31738091,ΓΡΑΦΕΙΟ ΣΧΟΛΙΚΩΝ ΣΥΜΒΟΥΛΩΝ 7ης ΠΕΡΙΦΕΡΕΙΑΣ ΗΡΑΚΛΕΙΟΥ,48,43,ΑΡΚΑΛΟΧΩΡΙ
13046,,37.91029358,23.74948502,ΓΡΑΦΕΙΟ ΤΕΕ Δ ΑΘΗΝΑΣ,48,51,Ηλεκτρουπόλεως
13047,,40.48536301,23.59527969,ΕΝΙΑΙΟ ΛΥΚΕΙΟ ΑΡΝΑΙΑΣ ΧΑΛΚΙΔΙΚΗΣ,52,20,Αρναία
13048,,36.43494797,28.23563004,ΚΕΝΤΡΟ ΔΙΑΓΝΩΣΗΣ ΑΞΙΟΛΟΓΗΣΗΣ ΚΑΙ ΥΠΟΣΤΗΡΙΞΗΣ ΑΤΟΜΩΝ ΜΕ ΕΙΔΙΚΕΣ ΕΚΠΑΙΔΕΥΤΙΚΕΣ ΑΝΑΓΚΕΣ ΔΩΔΕΚΑΝΗΣΟΥ,44,18,Δαμασκηνού
13049,,37.98404694,23.75368309,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΑΤΤΙΚΗΣ,48,51,TΣOXA
13050,,41.10546875,25.41427803,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΑΝΑΤΟΛΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ & ΘΡΑΚΗΣ,48,15,Τέρμα Σισμάνογλου
13051,,39.09688187,26.5562973,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΒΟΡΕΙΟΥ ΑΙΓΑΙΟΥ,48,26,Ελευθερίου Βενιζέλου
13052,,35.33161545,25.13538742,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΚΡΗΤΗΣ,48,43,Λεωφόρος Κνωσού
13053,,37.50979614,22.37286949,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΠΕΛΟΠΟΝΝΗΣΟΥ,48,46,Κένεντι
13054,,38.89417648,22.42931557,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΣΤΕΡΕΑΣ ΕΛΛΑΔΑΣ,48,39,Κύπρου
13055,,39.63539505,22.41778374,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΘΕΣΣΑΛΙΑΣ,48,9,Μανδηλαρά
13056,,39.63539505,22.41778374,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΘΕΣΣΑΛΙΑΣ,48,9,Μανδηλαρά
13057,,39.63539505,22.41778374,ΠΕΡΙΦΕΡΕΙΑΚΗ ΔΙΕΥΘΥΝΣΗ ΕΚΠΑΙΔΕΥΣΗΣ ΘΕΣΣΑΛΙΑΣ,48,9,Μανδηλαρά
13058,,40.22943115,23.67330933,1ο ΤΕΕ ΝΙΚΗΤΗΣ,59,20,ΝΙΚΗΤΗ
13059,,37.94547653,23.69748306,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΛΙΘΕΑΣ,60,51,ΦΕΙΔΙΟΥ
13060,,38.03564453,23.69300842,5ο ΝΗΠΙΑΓΩΓΕΙΟ ΙΛΙΟΥ,60,51,ΗΡΟΔΟΤΟΥ - ΑΓΡΑΦΩΝ
13061,,38.0343132,23.7252636,11ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,60,51,Γ. ΠΑΠΑΝΔΡΕΟΥ
13062,,38.0591011,23.71229553,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΜΑΤΕΡΟΥ,60,51,ΑΛΙΕΝΤΕ ΚΑΙ  ΜΑΚΕΔΟΝΙΑΣ
13063,,41.50136185,26.46655846,ΝΗΠΙΑΓΩΓΕΙΟ ΛΕΠΤΗΣ,60,25,ΛΕΠΤΗ
13064,,39.49524307,20.27446747,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΓΡΑΙΚΟΧΩΡΙΟΥ,60,22,ΓΡΑΙΚΟΧΩΡΙ ΘΕΣΠΡΩΤΙΑΣ
21147,,40.52058029,21.26522636,Α.Τ. ΜΑΡΑΘΟΚΑΜΠΟΥ,3,30,"ΜΑΡΑΘΟΚΑΜΠΟΣ ΣΑΜΟΥ, Τ.Κ. 83103"
13065,,40.94922638,24.64255524,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΕΡΑΤΕΙΝΟΥ ΝΕΣΤΟΥ,60,13,ΕΡΑΤΕΙΝΟ
13066,,39.42309952,21.77791977,ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΟΥ ΑΚΑΚΙΟΥ,60,33,ΑΓΙΟΣ ΑΚΑΚΙΟΣ
13067,,39.3551178,21.92572784,18ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΔΙΤΣΑΣ,60,33,ΘΕΣΣΑΛΙΩΤΙΔΟΣ ΚΑΙ ΓΑΜΒΕΤΤΑ
13068,,40.45210266,21.26205063,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,60,41,ΓΙΑΓΚΟΠΟΥΛΟΥ
13069,,40.41335297,21.38238335,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΟΓΑΤΣΙΚΟΥ,60,41,ΒΟΓΑΤΣΙΚΟ
13070,,39.59700394,19.92061806,10ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΕΡΚΥΡΑΣ,60,38,ΝΑΥΣΙΚΑΣ
13071,,40.91006088,22.87335777,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΔΙΝΟΥ ΚΙΛΚΙΣ,60,14,ΠΕΔΙΝΟ
13073,,39.29463577,22.3880825,5ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΦΑΡΣΑΛΩΝ,60,9,Β. ΜΑΥΡΟΓΙΩΡΓΟΥ
13074,,39.62381744,22.68392563,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΣΤΡΙΟΥ,60,9,ΚΑΣΤΡΙ
13075,,39.59392929,22.71403694,ΝΗΠΙΑΓΩΓΕΙΟ ΑΜΥΓΔΑΛΗΣ,60,9,ΚΑΤΩ ΑΜΥΓΔΑΛΗ
13076,,38.80660248,22.64579582,ΝΗΠΙΑΓΩΓΕΙΟ ΜΩΛΟΥ,60,39,ΜΩΛΟΣ
13077,,40.39487076,23.79587173,ΝΗΠΙΑΓΩΓΕΙΟ ΓΟΜΑΤΙΟΥ,60,20,ΓΟΜΑΤΙ
13078,,40.33058548,23.91014481,ΝΗΠΙΑΓΩΓΕΙΟ ΑΜΜΟΛΙΑΝΗΣ,60,20,ΑΜΜΟΥΛΙΑΝΗ
13079,,40.58585358,23.78483391,ΝΗΠΙΑΓΩΓΕΙΟ ΟΛΥΜΠΙΑΔΑΣ,60,20,ΟΛΥΜΠΙΑΔΑ
13080,,40.33059311,23.97915459,ΝΗΠΙΑΓΩΓΕΙΟ ΟΥΡΑΝΟΥΠΟΛΗΣ,60,20,ΟΥΡΑΝΟΥΠΟΛΗ
13081,,39.33367157,22.01511383,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΡΠΟΧΩΡΙΟΥ,60,33,ΚΑΡΠΟΧΩΡΙ
13082,,40.29336929,23.54364014,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΟΡΜΥΛΙΑΣ,60,20,ΟΡΜΥΛΙΑ
13083,,40.26659775,23.20493698,ΝΗΠΙΑΓΩΓΕΙΟ ΝΕΩΝ ΠΛΑΓΙΩΝ,60,20,ΝΕΑ ΠΛΑΓΙΑ
13084,,36.6507225,22.99385071,ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΛΥΒΩΝ,60,20,ΚΑΛΥΒΕΣ
13085,,35.51527023,24.01390266,20ο ΝΗΠΙΑΓΩΓΕΙΟ ΧΑΝΙΩΝ,60,48,ΠΑΤΡΙΑΡΧΟΥ ΓΕΡΑΣΙΜΟΥ
13086,,38.40684128,26.13055611,2ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ ΠΑΝΑΓΙΑΣ ΕΡΕΙΘΙΑΝΗΣ,60,19,Κ. ΦΟΡΟΥ
13087,,38.40693283,26.13056946,3ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΒΡΟΝΤΑΔΟΥ ΧΙΟΥ,60,19,ΠΑΠΑ ΜΑΡΚΟΥ ΒΑΣΙΛΑΚΗ
13088,,38.52562714,26.09360313,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΡΔΑΜΥΛΩΝ ΧΙΟΥ,60,19,ΚΑΡΔΑΜΥΛΑ
13089,,38.52606583,26.09361649,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΑΡΔΑΜΥΛΩΝ ΧΙΟΥ,60,19,ΚΑΡΔΑΜΥΛΑ
13090,,38.36380386,26.13723183,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΜΠΟΥ,60,19,ΚΛΟΥΒΑ
13091,,38.39255142,26.13514709,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΙΒΑΔΙΩΝ ΧΙΟΥ,60,19,Γ. ΒΟΥΡΟΥ
13092,,37.96017456,23.65109253,2ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΒΑΛΕΡΙΟΥ ΣΤΑΗ
13093,,37.94072342,23.64839554,21ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΠΕΙΡΑΙΑ,60,51,Λ.ΡΑΛΛΗ
13094,,37.96464539,23.65516281,27ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΝΙΚΑΙΑΣ,60,51,ΚΑΡΑΪΣΚΑΚΗ
13095,,37.9515686,23.6624794,8ο ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΙΡΑΙΑ,60,51,ΑΝΔΡΙΤΣΑΙΝΗΣ
13096,,36.20451355,22.97561264,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΡΒΟΥΝΑΔΩΝ ΚΥΘΗΡΩΝ,60,51,ΚΑΡΒΟΥΝΑΔΕΣ
13097,,36.14823914,22.98791695,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΧΩΡΑΣ ΚΥΘΗΡΩΝ,60,51,ΧΩΡΑ ΚΥΘΗΡΩΝ
13098,,36.1820755,22.98474121,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΛΕΙΒΑΔΙΟΥ ΚΥΘΗΡΩΝ,60,51,ΛΕΙΒΑΔΙ
13099,,36.14965439,22.98789787,ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΑΣΤΡΙΣΙΑΝΙΚΩΝ ΚΥΘΗΡΩΝ,60,51,ΦΡΙΛΙΓΚΙΑΝΙΚΑ
13100,,37.97387314,23.64561653,1ο ΔΗΜΟΤΙΚΟ ΣΧΟΛΕΙΟ ΚΟΡΥΔΑΛΛΟΥ,60,51,ΧΑΡΙΛΑΟΥ ΤΡΙΚΟΥΠΗ
13101,,37.98474884,23.64471626,1ο ΝΗΠΙΑΓΩΓΕΙΟ ΚΟΡΥΔΑΛΛΟΥ,60,51,ΜΙΚΡΑΣ ΑΣΙΑΣ ΚΑΙ ΧΕΙΜΑΡΡΑΣ
13102,,37.98403549,23.62461662,21ο ΝΗΠΙΑΓΩΓΕΙΟ ΝΙΚΑΙΑΣ,60,51,ΣΙΚΕΛΙΑΝΟΥ
13103,,37.74211502,23.43160248,ΝΗΠΙΑΓΩΓΕΙΟ ΒΑΘΕΟΣ ΑΙΓΙΝΗΣ,60,51,ΒΑΘΥ ΑΙΓΙΝΑΣ
13104,,38.04863358,23.72868729,12ο ΝΗΠΙΑΓΩΓΕΙΟ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ,60,51,ΚΩΝΣΤΑΝΤΙΝΟΥΠΟΛΕΩΣ ΚΑΙ ΑΡΤΑΣ
13105,,38.00048828,23.6935482,ΝΗΠΙΑΓΩΓΕΙΟ ΠΕΡΙΣΤΕΡΙΟΥ ΕΙΔΙΚΟ,60,51,ΦΙΛΙΚΩΝ
13106,,40.90493393,25.51951027,ΝΗΠΙΑΓΩΓΕΙΟ ΜΑΡΩΝΕΙΑΣ ΡΟΔΟΠΗΣ,60,15,ΜΑΡΩΝΕΙΑ
13107,,36.83060455,25.90089226,ΓΥΜΝΑΣΙΟ ΑΜΟΡΓΟΥ,52,44,ΑΜΟΡΓΟΣ
13108,,40.44495392,23.68104744,ΓΥΜΝΑΣΙΟ ΜΕΓΑΛΗΣ ΠΑΝΑΓΙΑΣ,52,20,ΜΕΓΑΛ.ΠΑΝΑΓΙΑ
13109,,41.11706161,25.40153122,ΓΥΜΝΑΣΙΟ ΡΟΔΟΠΗΣ ΜΕΙΟΝΟΤΙΚΟ ΙΕΡΟΣΠΟΥΔΑΣΤΗΡΙΟ,52,15,Κ. ΠΑΛΑΙΟΛΟΓΟΥ
13110,,40.65573502,22.95449257,2ο ΓΥΜΝΑΣΙΟ ΩΡΑΙΟΚΑΣΤΡΟΥ,52,27,ΟΔ. ΕΛΥΤΗ
13111,,40.64205551,22.92743111,ΓΡΑΦΕΙΟ ΠΕΡΙΒΑΛΛΟΝΤΙΚΗΣ ΕΚΠΑΙΔΕΥΣΗΣ Α' ΘΕΣΣΑΛΟΝΙΚΗΣ,48,27,ΣΑΠΦΟΥΣ
